source_id,evidence,owner,deadline,confidence,status,rule_score,rules_triggered,recommendation
M03299,We decided that the release must be completed by 2026-09-29,UNKNOWN,2026-09-29,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL
M03299,The Platform Team will finalize deployment plan,Platform Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW
M03300,We decided that the dashboard must be completed by 2026-05-13,UNKNOWN,2026-05-13,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL
M03300,The Project Team will complete ETL integration,Project Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW
M03301,Decision: prepare data quality report for the data pipeline,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03301,Consulting Team will handle the work by 2026-04-19,Consulting Team,2026-04-19,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03302,Decision: verify model outputs for the analytics model,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03302,Project Team will handle the work by 2026-03-18,Project Team,2026-03-18,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03303,We decided that the project scope must be completed by 2026-07-28,UNKNOWN,2026-07-28,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL
M03303,The Platform Team will review client requirements,Platform Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW
M03304,The client platform should be ready by 2026-08-13; the Project Team will complete API integration,Project Team,2026-08-13,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03305,Decision: update project documentation for the client demo,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03305,Documentation Team will handle the work by 2026-02-24,Documentation Team,2026-02-24,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03306,The team agreed to update project documentation for the client demo,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03307,The team agreed to update project documentation for the client demo,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03308,We decided that the project scope must be completed by 2026-04-27,UNKNOWN,2026-04-27,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL
M03308,The Migration Team will review client requirements,Migration Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW
M03309,We decided that the data pipeline must be completed by 2026-04-09,UNKNOWN,2026-04-09,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL
M03309,The Migration Team will prepare data quality report,Migration Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW
M03310,Decision: finalize deployment plan for the release,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03310,Security Team will handle the work by 2026-03-19,Security Team,2026-03-19,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03311,The team agreed to validate new metrics for the reporting,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03312,We decided that the project scope must be completed by 2026-08-29,UNKNOWN,2026-08-29,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL
M03312,The Platform Team will review client requirements,Platform Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW
M03313,The team agreed to verify model outputs for the analytics model,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03314,The reporting pipeline should be ready by 2026-04-02; the Platform Team will validate migration results,Platform Team,2026-04-02,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03315,We decided that the reporting must be completed by 2026-07-30,UNKNOWN,2026-07-30,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL
M03315,The Documentation Team will validate new metrics,Documentation Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW
M03316,Decision: complete security review for the production deployment,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03316,Operations Team will handle the work by 2026-04-10,Operations Team,2026-04-10,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03317,We decided that the release must be completed by 2026-08-19,UNKNOWN,2026-08-19,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL
M03317,The Consulting Team will finalize deployment plan,Consulting Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW
M03318,Decision: review client requirements for the project scope,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03318,Data Engineering Team will handle the work by 2026-07-17,Data Engineering Team,2026-07-17,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03319,The team agreed to update project documentation for the client demo,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03320,The team agreed to complete dashboard testing for the analytics dashboard,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03321,Decision: prepare release checklist for the deployment,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03321,Consulting Team will handle the work by 2026-07-04,Consulting Team,2026-07-04,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03322,Decision: complete security review for the production deployment,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03322,Platform Team will handle the work by 2026-06-27,Platform Team,2026-06-27,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03323,The team agreed to finalize deployment plan for the release,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03324,The team agreed to complete ETL integration for the dashboard,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03325,The team agreed to complete API integration for the client platform,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03326,The data pipeline should be ready by 2026-03-22; the Documentation Team will prepare data quality report,Documentation Team,2026-03-22,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03327,Decision: finalize deployment plan for the release,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03327,Consulting Team will handle the work by 2026-01-09,Consulting Team,2026-01-09,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03328,The production deployment should be ready by 2026-08-10; the Platform Team will complete security review,Platform Team,2026-08-10,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03329,We decided that the deployment must be completed by 2026-05-22,UNKNOWN,2026-05-22,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL
M03329,The Security Team will prepare release checklist,Security Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW
M03330,"The project scope should be completed by 2026-02-28, but an owner has not yet been confirmed",UNKNOWN,2026-02-28,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL
M03331,Decision: validate migration results for the reporting pipeline,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03331,Migration Team will handle the work by 2026-06-07,Migration Team,2026-06-07,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03332,The team agreed to verify model outputs for the analytics model,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03333,Decision: complete API integration for the client platform,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03333,Platform Team will handle the work by 2026-08-05,Platform Team,2026-08-05,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03334,The team agreed to complete API integration for the client platform,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03335,We decided that the deployment must be completed by 2026-08-17,UNKNOWN,2026-08-17,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL
M03335,The Project Team will prepare release checklist,Project Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW
M03336,The client demo should be ready by 2026-07-19; the Project Team will update project documentation,Project Team,2026-07-19,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03337,We could possibly update project documentation next week if the client agrees,UNKNOWN,UNKNOWN,30,NEEDS_HUMAN_REVIEW,30,Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03338,The team agreed to prepare data quality report for the data pipeline,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03339,"The Analytics Team will update project documentation, but no deadline has been confirmed yet",Analytics Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner identified | Deadline missing,READY_FOR_HUMAN_APPROVAL
M03340,We decided that the reporting pipeline must be completed by 2026-06-14,UNKNOWN,2026-06-14,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL
M03340,The Migration Team will validate migration results,Migration Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW
M03341,The team agreed to complete security review for the production deployment,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03342,The reporting pipeline should be ready by 2026-07-14; the Operations Team will validate migration results,Operations Team,2026-07-14,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03343,The team agreed to prepare data quality report for the data pipeline,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03344,Decision: update project documentation for the client demo,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW
M03344,Documentation Team will handle the work by 2026-07-04,Documentation Team,2026-07-04,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
M03345,The project scope should be ready by 2026-03-15; the Project Team will review client requirements,Project Team,2026-03-15,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW
